-0.097547 -0.102359 0.027962 0.064077 -6.980495 1.554181
-0.102175 -0.101166 0.028434 -0.035814 -7.082281 1.582385
-0.097837 -0.092175 0.026506 -0.131368 -7.174779 1.608608
-0.102320 -0.091164 0.027025 -0.231483 -7.266479 1.635381
-0.106627 -0.089738 0.027482 -0.335991 -7.356954 1.662641
-0.106094 -0.084301 0.026678 -0.440092 -7.442009 1.689108
-0.110002 -0.082514 0.027069 -0.548168 -7.525431 1.715986
-0.113776 -0.080437 0.027426 -0.660087 -7.606919 1.743238
-0.110424 -0.073545 0.026051 -0.768855 -7.681477 1.769133
-0.113633 -0.071291 0.026337 -0.880914 -7.753904 1.795332
-0.116655 -0.068795 0.026584 -0.996090 -7.823954 1.821797
-0.109150 -0.060474 0.024406 -1.104181 -7.885648 1.846143
-0.111009 -0.057820 0.024474 -1.214297 -7.944800 1.870588
-0.112519 -0.054966 0.024477 -1.326095 -8.001192 1.895068
-0.099747 -0.045620 0.021316 -1.425731 -8.048160 1.916481
-0.099730 -0.042845 0.021082 -1.525490 -8.092381 1.937682
-0.098661 -0.039966 0.020658 -1.624333 -8.133738 1.958483
-0.098095 -0.037154 0.020344 -1.722718 -8.172279 1.978983
-0.082123 -0.028758 0.016754 -1.805294 -8.202139 1.995890
-0.081461 -0.026686 0.016514 -1.887055 -8.229836 2.012515
-0.081178 -0.024803 0.016373 -1.968346 -8.255558 2.028950
-0.081253 -0.023075 0.016324 -2.049537 -8.279477 2.045292
-0.081605 -0.021457 0.016348 -2.130947 -8.301727 2.061622
-0.082158 -0.019914 0.016428 -2.212810 -8.322398 2.078005
-0.082878 -0.018426 0.016553 -2.295310 -8.341554 2.094491
-0.083796 -0.016992 0.016729 -2.378627 -8.359249 2.111128
-0.084960 -0.015610 0.016963 -2.462987 -8.375539 2.127970
-0.086409 -0.014268 0.017260 -2.548658 -8.390469 2.145078
-0.088142 -0.012941 0.017617 -2.635926 -8.404068 2.162515
-0.090151 -0.011604 0.018032 -2.725065 -8.416337 2.180338
-0.092400 -0.010222 0.018495 -2.816327 -8.427247 2.198599
-0.094857 -0.008767 0.019001 -2.909944 -8.436740 2.217344
-0.097523 -0.007215 0.019548 -3.006133 -8.444733 2.236618
-0.100390 -0.005542 0.020136 -3.105097 -8.451115 2.256462
-0.103416 -0.003719 0.020758 -3.207001 -8.455749 2.276909
-0.106521 -0.001721 0.021399 -3.311974 -8.458474 2.297988
-0.109659 0.000468 0.022051 -3.420087 -8.459107 2.319717
-0.122775 0.003123 0.024669 -3.541522 -8.457432 2.344102
-0.125371 0.006215 0.025230 -3.665615 -8.452764 2.369055
-0.127874 0.009509 0.025788 -3.792264 -8.444901 2.394568
-0.130221 0.013001 0.026331 -3.921328 -8.433646 2.420630
-0.140781 0.017848 0.028535 -4.061103 -8.417871 2.448912
-0.142690 0.022202 0.029044 -4.202861 -8.397841 2.477704
-0.144495 0.026762 0.029560 -4.346466 -8.373355 2.507007
-0.154536 0.033511 0.031778 -4.500444 -8.342450 2.538569
-0.155493 0.038914 0.032214 -4.655481 -8.306224 2.570567
-0.156257 0.044487 0.032651 -4.811374 -8.264510 2.603001
-0.163782 0.052663 0.034551 -4.975175 -8.214886 2.637377
-0.163531 0.058893 0.034905 -5.138854 -8.159086 2.672107
-0.163345 0.065405 0.035336 -5.302482 -8.096837 2.707269
-0.167944 0.074470 0.036875 -5.471130 -8.025692 2.744012
-0.166261 0.081206 0.037136 -5.638250 -7.947821 2.781020
-0.168396 0.090378 0.038343 -5.807892 -7.860873 2.819269
-0.165635 0.097278 0.038534 -5.974918 -7.767007 2.857709
-0.165532 0.106224 0.039447 -6.142186 -7.664221 2.897088
-0.161772 0.113085 0.039582 -6.305845 -7.554523 2.936604
-0.157711 0.119834 0.039718 -6.465591 -7.438020 2.976254
-0.155173 0.128134 0.040347 -6.623098 -7.313164 3.016557
-0.150220 0.134618 0.040439 -6.775794 -7.181740 3.056951
-0.146153 0.142209 0.040879 -6.924678 -7.042629 3.097802
-0.140410 0.148286 0.040935 -7.067953 -6.897333 3.138709
-0.135155 0.155118 0.041239 -7.206179 -6.745085 3.179932
-0.128750 0.160710 0.041273 -7.338119 -6.587123 3.221187
-0.122576 0.166765 0.041481 -7.464047 -6.422973 3.262657
-0.115625 0.171825 0.041506 -7.583131 -6.253630 3.304151
-0.108725 0.177090 0.041645 -7.695445 -6.078879 3.345786
-0.101320 0.181581 0.041668 -7.800446 -5.899497 3.387443
-0.093869 0.186056 0.041762 -7.898105 -5.715485 3.429195
-0.086076 0.189937 0.041786 -7.988052 -5.527443 3.470968
-0.078128 0.193514 0.041814 -8.070127 -5.335675 3.512768
-0.070081 0.196959 0.041887 -8.144236 -5.140300 3.554640
-0.061830 0.199843 0.041913 -8.210160 -4.941877 3.596537
-0.053473 0.202547 0.041972 -8.267791 -4.740590 3.638491
-0.044985 0.204827 0.042012 -8.316987 -4.536865 3.680483
-0.036392 0.206708 0.042047 -8.357637 -4.331090 3.722508
-0.027715 0.208348 0.042105 -8.389653 -4.123509 3.764588
-0.018961 0.209624 0.042161 -8.412954 -3.914489 3.806721
-0.010139 0.210453 0.042203 -8.427461 -3.704463 3.848894
-0.001266 0.211025 0.042268 -8.433121 -3.493696 3.891130
0.007640 0.211130 0.042314 -8.429891 -3.282642 3.933411
0.016572 0.210983 0.042383 -8.417743 -3.071557 3.975760
0.025502 0.210323 0.042428 -8.396664 -2.860944 4.018153
0.034439 0.209434 0.042500 -8.366648 -2.651040 4.060617
0.043329 0.208004 0.042543 -8.327727 -2.442378 4.103124
0.052212 0.206378 0.042623 -8.279908 -2.235161 4.145709
0.061003 0.204202 0.042669 -8.223267 -2.029931 4.188341
0.069766 0.201816 0.042748 -8.157834 -1.826902 4.231050
0.078389 0.198879 0.042794 -8.083729 -1.626620 4.273806
0.086964 0.195727 0.042872 -8.001000 -1.429301 4.316639
0.095336 0.192008 0.042910 -7.909834 -1.235514 4.359512
0.103649 0.188099 0.042985 -7.810288 -1.045449 4.402460
0.116033 0.190566 0.044669 -7.698589 -0.852573 4.447091
0.124632 0.185556 0.044746 -7.578198 -0.664506 4.491798
0.129504 0.175633 0.043666 -7.452629 -0.486308 4.535426
0.150976 0.186469 0.048044 -7.306320 -0.296603 4.583408
0.160186 0.179541 0.048171 -7.150670 -0.113593 4.631516
0.186686 0.189082 0.053224 -6.969283 0.080008 4.684671
0.197028 0.179450 0.053364 -6.777333 0.264280 4.737967
0.221130 0.180184 0.057125 -6.561809 0.450201 4.794989
0.231921 0.167965 0.057325 -6.335181 0.624271 4.852214
0.242023 0.155025 0.057514 -6.098105 0.785756 4.909634
0.246422 0.138941 0.056577 -5.856279 0.931099 4.966079
0.277391 0.135294 0.061739 -5.583611 1.074491 5.027731
0.285941 0.118308 0.061875 -5.301805 1.201264 5.089542
0.290047 0.099818 0.061299 -5.015491 1.309546 5.150737
0.296585 0.082210 0.061477 -4.722043 1.400519 5.212129
0.299161 0.063727 0.061066 -4.425689 1.472997 5.273060
0.303948 0.045644 0.061336 -4.124025 1.527630 5.334262
0.305341 0.027123 0.061144 -3.820669 1.563768 5.395219
0.308399 0.008537 0.061512 -3.513690 1.581540 5.456549
0.308598 -0.010203 0.061533 -3.206164 1.580643 5.517857
0.309575 -0.029303 0.061945 -2.896953 1.560820 5.579602
0.308331 -0.048378 0.062144 -2.588524 1.522000 5.641522
0.282210 -0.061317 0.057430 -2.305921 1.468869 5.698722
0.279514 -0.077565 0.057664 -2.025677 1.399550 5.756127
0.276961 -0.094304 0.058141 -1.747345 1.313536 5.814036
0.248123 -0.099690 0.053059 -1.497919 1.220766 5.866853
0.244728 -0.113711 0.053533 -1.251435 1.113998 5.920152
0.240349 -0.127691 0.053976 -1.008836 0.993220 5.973911
0.211124 -0.126030 0.048679 -0.795560 0.872717 6.022419
0.206243 -0.137126 0.049023 -0.586843 0.741073 6.071273
0.200692 -0.148083 0.049358 -0.383348 0.598400 6.120466
0.172897 -0.140183 0.043960 -0.207736 0.462219 6.164363
0.167083 -0.148094 0.044087 -0.037742 0.318022 6.208387
0.146227 -0.141066 0.040051 0.111357 0.179804 6.248470
0.138665 -0.144739 0.039500 0.252977 0.037678 6.288014
0.132507 -0.149757 0.039399 0.388551 -0.109622 6.327464
0.117418 -0.143531 0.036498 0.508771 -0.251227 6.364027
0.111662 -0.147213 0.036365 0.623292 -0.396638 6.400458
0.105795 -0.150632 0.036228 0.732001 -0.545601 6.436754
0.093345 -0.143522 0.033699 0.827889 -0.687721 6.470497
0.088155 -0.146197 0.033614 0.918619 -0.832611 6.504154
0.082900 -0.148672 0.033529 1.004124 -0.980073 6.537724
0.075974 -0.147866 0.032790 1.082571 -1.126786 6.570532
0.070932 -0.150055 0.032756 1.156001 -1.275768 6.603303
0.065841 -0.152078 0.032726 1.224367 -1.426860 6.636044
0.059931 -0.151991 0.032318 1.286751 -1.577917 6.668364
0.054932 -0.153741 0.032316 1.344162 -1.730806 6.700681
0.049894 -0.155340 0.032316 1.396553 -1.885367 6.732997
0.044834 -0.156836 0.032329 1.443894 -2.041473 6.765319
0.039462 -0.157038 0.032135 1.485823 -2.197796 6.797432
0.034445 -0.158384 0.032184 1.522755 -2.355522 6.829591
0.029386 -0.159620 0.032243 1.554648 -2.514538 6.861803
0.024289 -0.160765 0.032314 1.581463 -2.674742 6.894081
0.019094 -0.161246 0.032296 1.603079 -2.835426 6.926325
0.013948 -0.162285 0.032408 1.619579 -2.997206 6.958676
0.008742 -0.163214 0.032528 1.630903 -3.159969 6.991144
0.003414 -0.171230 0.034051 1.637179 -3.330892 7.025148
-0.002410 -0.171720 0.034157 1.637654 -3.502342 7.059248
-0.008285 -0.172144 0.034281 1.632281 -3.674291 7.093467
-0.014218 -0.172413 0.034414 1.621005 -3.846583 7.127815
-0.020251 -0.172756 0.034607 1.603734 -4.019272 7.162345
-0.027534 -0.179187 0.036039 1.579429 -4.198618 7.198325
-0.034090 -0.178714 0.036167 1.548587 -4.377584 7.234428
-0.040682 -0.178042 0.036304 1.511171 -4.555976 7.270663
-0.047476 -0.177648 0.036552 1.466995 -4.734087 7.307144
-0.056017 -0.181815 0.037793 1.414461 -4.916644 7.344884
-0.063039 -0.180090 0.037901 1.354895 -5.097611 7.382731
-0.070036 -0.178096 0.038011 1.288320 -5.276717 7.420687
-0.079342 -0.180531 0.039150 1.212570 -5.458570 7.459801
-0.086533 -0.177627 0.039224 1.129589 -5.637659 7.498988
-0.095560 -0.177646 0.040031 1.037632 -5.817052 7.538997
-0.103096 -0.174362 0.040196 0.938096 -5.993321 7.579171
-0.110174 -0.170271 0.040242 0.831414 -6.165640 7.619390
-0.118815 -0.168085 0.040835 0.716075 -6.336030 7.660213
-0.125690 -0.163199 0.040863 0.593773 -6.501670 7.701062
-0.133743 -0.159515 0.041289 0.463353 -6.663858 7.742346
-0.140274 -0.153890 0.041299 0.326293 -6.820555 7.783639
-0.147628 -0.148924 0.041587 0.181774 -6.972489 7.825229
-0.153706 -0.142644 0.041585 0.031057 -7.118261 7.866814
-0.160112 -0.136576 0.041733 -0.126192 -7.258119 7.908551
-0.165681 -0.129765 0.041730 -0.289137 -7.391273 7.950282
-0.171308 -0.122950 0.041812 -0.457852 -7.517742 7.992096
-0.176316 -0.115681 0.041813 -0.631713 -7.637037 8.033908
-0.181209 -0.108307 0.041858 -0.810612 -7.749062 8.075764
-0.185627 -0.100645 0.041865 -0.994078 -7.853515 8.117626
-0.189799 -0.092830 0.041891 -1.181871 -7.950241 8.159512
-0.193597 -0.084829 0.041904 -1.373613 -8.039043 8.201410
-0.197061 -0.076668 0.041921 -1.568980 -8.119757 8.243322
-0.200289 -0.068422 0.041959 -1.767740 -8.192297 8.285272
-0.203035 -0.059975 0.041970 -1.969409 -8.256448 8.327230
-0.205517 -0.051447 0.041997 -2.173726 -8.312125 8.369213
-0.207658 -0.042815 0.042027 -2.380353 -8.359221 8.411224
-0.209348 -0.034083 0.042043 -2.588846 -8.397626 8.453252
-0.210789 -0.025290 0.042079 -2.798951 -8.427274 8.495313
-0.211761 -0.016422 0.042097 -3.010201 -8.448080 8.537390
-0.212460 -0.007524 0.042134 -3.222331 -8.460014 8.579504
-0.212719 0.001416 0.042159 -3.434894 -8.463022 8.621640
-0.212742 0.010375 0.042209 -3.647654 -8.457084 8.663824
-0.212330 0.019339 0.042250 -3.860183 -8.442185 8.706047
-0.211535 0.028297 0.042290 -4.072094 -8.418324 8.748308
-0.210379 0.037233 0.042334 -4.283034 -8.385518 8.790613
-0.208948 0.046154 0.042396 -4.492720 -8.343778 8.832977
-0.207154 0.055039 0.042462 -4.700793 -8.293133 8.875407
-0.204922 0.063851 0.042522 -4.906824 -8.233645 8.917896
-0.202377 0.072607 0.042591 -5.110491 -8.165366 8.960452
-0.199489 0.081294 0.042670 -5.311459 -8.088356 9.003089
-0.196198 0.089865 0.042742 -5.509317 -8.002725 9.045795
-0.192928 0.098534 0.042906 -5.704112 -7.908376 9.088669
-0.188851 0.106872 0.042973 -5.895012 -7.805619 9.131609
-0.186114 0.116172 0.043449 -6.083453 -7.693531 9.175037
-0.181123 0.124271 0.043496 -6.267075 -7.573253 9.218509
-0.181783 0.136882 0.045067 -6.451900 -7.440423 9.263593
-0.189865 0.157409 0.048859 -6.645773 -7.287450 9.312529
-0.181452 0.165989 0.048706 -6.831420 -7.125670 9.361310
-0.187571 0.190029 0.052895 -7.024310 -6.940234 9.414331
-0.176513 0.198761 0.052643 -7.206329 -6.745738 9.467099
-0.178483 0.224857 0.056860 -7.391600 -6.525387 9.524138
-0.164477 0.233183 0.056496 -7.563037 -6.296248 9.580814
-0.150186 0.240583 0.056130 -7.720317 -6.059252 9.637125
-0.142234 0.260265 0.058696 -7.870448 -5.802571 9.695993
-0.126090 0.266631 0.058346 -8.004545 -5.539005 9.754513
-0.117464 0.293742 0.062588 -8.131533 -5.247993 9.817353
-0.096626 0.292600 0.060928 -8.237209 -4.957706 9.878458
-0.078285 0.296237 0.060561 -8.324576 -4.663162 9.939202
-0.062866 0.317584 0.063988 -8.397702 -4.346764 10.003411
-0.042257 0.318706 0.063515 -8.450142 -4.028495 10.067160
-0.021915 0.315588 0.062466 -8.481874 -3.713007 10.129793
-0.002271 0.314772 0.062131 -8.493848 -3.397735 10.192089
0.016755 0.310312 0.061309 -8.486489 -3.086657 10.253499
0.035544 0.307886 0.061122 -8.460225 -2.777482 10.314712
0.053507 0.302362 0.060530 -8.415760 -2.473613 10.375271
0.071581 0.298451 0.060481 -8.353104 -2.173140 10.435775
0.088740 0.291979 0.060113 -8.273107 -1.878894 10.495859
0.105480 0.285098 0.059858 -8.176211 -1.591251 10.555644
0.122567 0.278967 0.059981 -8.062073 -1.309152 10.615566
0.138790 0.271044 0.059922 -7.931567 -1.034649 10.675395
0.155156 0.263042 0.060076 -7.784471 -0.767545 10.735398
0.155419 0.232763 0.054986 -7.635857 -0.531419 10.790224
0.168905 0.225183 0.055290 -7.473599 -0.302406 10.845365
0.181622 0.216409 0.055479 -7.298508 -0.081859 10.900676
0.174891 0.187756 0.050311 -7.128840 0.109559 10.950838
0.184556 0.179377 0.050453 -6.949403 0.292815 11.001126
0.194613 0.170972 0.050776 -6.759741 0.468001 11.051743
0.181866 0.145099 0.045522 -6.581487 0.616885 11.097192
0.188201 0.136784 0.045517 -6.396743 0.757595 11.142631
0.178322 0.118081 0.041783 -6.220910 0.879338 11.184416
0.183045 0.110487 0.041767 -6.040172 0.993603 11.226192
0.185683 0.101903 0.041370 -5.856546 1.099338 11.267583
0.177443 0.088234 0.038673 -5.680682 1.191051 11.306292
0.180361 0.081113 0.038595 -5.501737 1.275698 11.344927
0.182934 0.073887 0.038505 -5.320048 1.353169 11.383477
0.175640 0.063343 0.036449 -5.145372 1.419781 11.419969
0.177344 0.056701 0.036356 -4.968847 1.479773 11.456372
0.175887 0.049206 0.035701 -4.793624 1.532178 11.492117
0.176991 0.042727 0.035605 -4.617155 1.578113 11.527771
0.177813 0.036243 0.035503 -4.439726 1.617566 11.563325
0.176242 0.029411 0.035006 -4.263752 1.650096 11.598378
0.176587 0.023128 0.034910 -4.087315 1.676332 11.633336
0.176722 0.016879 0.034818 -3.910643 1.696301 11.668199
0.167369 0.010294 0.032970 -3.743277 1.709340 11.701198
0.167258 0.004774 0.032919 -3.575951 1.716844 11.734142
0.166993 -0.000714 0.032872 -3.408814 1.718843 11.767036
0.174292 -0.006649 0.034307 -3.234275 1.715151 11.801369
0.172660 -0.012496 0.034081 -3.061332 1.705559 11.835464
0.171969 -0.018335 0.034060 -2.889010 1.690111 11.869533
0.171134 -0.024144 0.034048 -2.717453 1.668841 11.903586
0.169518 -0.029794 0.033928 -2.547482 1.641888 11.937507
0.168469 -0.035515 0.033947 -2.378479 1.609203 11.971445
0.167277 -0.041215 0.033975 -2.210600 1.570808 12.005405
0.165936 -0.046893 0.034012 -2.043985 1.526723 12.039399
0.171369 -0.055001 0.035472 -1.871757 1.474754 12.074855
0.169503 -0.061100 0.035515 -1.701318 1.416671 12.110348
0.167460 -0.067162 0.035566 -1.532833 1.352506 12.145887
0.165372 -0.073256 0.035658 -1.366378 1.282246 12.181508
0.163046 -0.079288 0.035743 -1.202164 1.205941 12.217208
0.166655 -0.088811 0.037199 -1.034060 1.120290 12.254374
0.163568 -0.095144 0.037273 -0.868949 1.028276 12.291610
0.160723 -0.101734 0.037467 -0.706582 0.929665 12.329031
0.162268 -0.111734 0.038782 -0.542345 0.821164 12.367782
0.158107 -0.118180 0.038854 -0.382159 0.706165 12.406599
0.154231 -0.124990 0.039072 -0.225714 0.584319 12.445631
0.153299 -0.134787 0.040158 -0.069864 0.452699 12.485766
0.147936 -0.141029 0.040206 0.080749 0.314742 12.525948
0.145005 -0.150086 0.041040 0.228736 0.167686 12.566980
0.138941 -0.156246 0.041114 0.370794 0.014353 12.608086
0.132442 -0.161919 0.041131 0.506472 -0.144779 12.649209
0.127019 -0.169232 0.041598 0.636962 -0.311353 12.690812
0.119833 -0.174361 0.041590 0.760369 -0.483199 12.732406
0.112932 -0.180123 0.041788 0.877037 -0.660972 12.774206
0.105243 -0.184619 0.041768 0.986100 -0.843391 12.815984
0.097632 -0.189355 0.041871 1.087670 -1.030714 12.857869
0.089557 -0.193192 0.041848 1.181236 -1.222034 12.899728
0.081422 -0.196952 0.041883 1.266750 -1.417285 12.941622
0.073056 -0.200116 0.041863 1.343956 -1.615862 12.983495
0.064590 -0.203021 0.041866 1.412752 -1.817510 13.025368
0.056012 -0.205511 0.041855 1.473018 -2.021817 13.067228
0.047325 -0.207602 0.041840 1.524634 -2.228382 13.109070
0.038595 -0.209418 0.041841 1.567556 -2.436928 13.150910
0.029780 -0.210790 0.041829 1.601689 -2.647017 13.192735
0.020943 -0.211920 0.041839 1.627010 -2.858407 13.234568
0.012071 -0.212673 0.041853 1.643480 -3.070732 13.276415
0.003164 -0.213079 0.041867 1.651055 -3.283640 13.318275
-0.005757 -0.213005 0.041862 1.649710 -3.496647 13.360128
-0.014670 -0.212720 0.041887 1.639451 -3.709536 13.402002
-0.023563 -0.212038 0.041911 1.620293 -3.921924 13.443900
-0.032444 -0.211043 0.041942 1.592242 -4.133488 13.485826
-0.041301 -0.209727 0.041987 1.555318 -4.343913 13.527796
-0.050140 -0.208182 0.042060 1.509537 -4.552980 13.569838
-0.058894 -0.206109 0.042100 1.454971 -4.760145 13.611918
-0.067728 -0.204113 0.042236 1.391549 -4.965506 13.654135
-0.076507 -0.201694 0.042364 1.319315 -5.168644 13.696481
-0.085053 -0.198494 0.042406 1.238484 -5.368750 13.738866
-0.094657 -0.197299 0.042974 1.148060 -5.567956 13.781834
-0.103083 -0.193168 0.042993 1.049135 -5.763197 13.824817
-0.111345 -0.188698 0.043017 0.941865 -5.954136 13.867822
-0.120785 -0.185892 0.043525 0.825114 -6.142564 13.911349
-0.131375 -0.184032 0.044393 0.697740 -6.329540 13.955775
-0.143080 -0.182531 0.045536 0.558599 -6.515540 14.001390
-0.150777 -0.175331 0.045394 0.411606 -6.694454 14.046852
-0.164792 -0.174613 0.047134 0.250487 -6.873387 14.094131
-0.182175 -0.175172 0.049618 0.071829 -7.053893 14.144006
-0.188844 -0.164413 0.049144 -0.113755 -7.223628 14.193380
-0.209677 -0.164502 0.052313 -0.320367 -7.394632 14.246041
-0.215300 -0.151491 0.051656 -0.532939 -7.552551 14.298017
-0.237012 -0.148358 0.054871 -0.767600 -7.708565 14.353334
-0.241046 -0.133159 0.054018 -1.006718 -7.849219 14.407769
-0.263335 -0.126625 0.057320 -1.268659 -7.984570 14.465629
-0.265373 -0.109474 0.056289 -1.533100 -8.102487 14.522423
-0.287075 -0.099089 0.059552 -1.819957 -8.211193 14.582600
-0.279812 -0.078699 0.056962 -2.099680 -8.298538 14.640048
-0.300921 -0.065553 0.060360 -2.401403 -8.373889 14.701022
-0.298539 -0.046530 0.059188 -2.701200 -8.429760 14.760785
-0.290151 -0.028100 0.057071 -2.992601 -8.466389 14.818304
-0.308892 -0.011350 0.060525 -3.303876 -8.487280 14.879415
-0.303347 0.007064 0.059386 -3.610029 -8.489245 14.939359
-0.294219 0.024128 0.057745 -3.906989 -8.473487 14.997549
-0.309017 0.044243 0.061075 -4.219915 -8.438388 15.059181
-0.299444 0.061515 0.059779 -4.523152 -8.385452 15.119397
-0.291370 0.078108 0.058965 -4.818555 -8.315486 15.178758
-0.282259 0.093661 0.058106 -5.104796 -8.229589 15.237167
-0.273791 0.108752 0.057541 -5.382823 -8.128248 15.294984
-0.264887 0.123190 0.057039 -5.651981 -8.012205 15.352229
-0.256150 0.137317 0.056729 -5.912478 -7.881831 15.409103
-0.246837 0.150826 0.056448 -6.163978 -7.737639 15.465689
-0.237796 0.164350 0.056393 -6.406575 -7.579770 15.522169
-0.227547 0.176913 0.056218 -6.639249 -7.409021 15.578474
-0.217183 0.189190 0.056167 -6.861713 -7.225823 15.634684
-0.205969 0.200735 0.056072 -7.073285 -7.030746 15.690804
-0.194371 0.211690 0.056019 -7.273461 -6.824473 15.746844
-0.167883 0.203340 0.051334 -7.446243 -6.625659 15.798130
-0.157425 0.211686 0.051350 -7.608734 -6.418320 15.849415
-0.146747 0.220010 0.051471 -7.760810 -6.202382 15.900827
-0.135658 0.227688 0.051577 -7.901982 -5.978563 15.952332
-0.112733 0.211804 0.046619 -8.019362 -5.769742 15.998881
-0.103159 0.217422 0.046756 -8.127311 -5.555132 16.045561
-0.086251 0.204947 0.043144 -8.217852 -5.352208 16.088680
-0.077415 0.208704 0.043190 -8.299658 -5.145329 16.131848
-0.068315 0.211406 0.043105 -8.372423 -4.935548 16.174932
-0.056374 0.203340 0.040907 -8.432905 -4.733404 16.215840
-0.047990 0.205445 0.040901 -8.485053 -4.528970 16.256744
-0.039078 0.203958 0.040253 -8.528209 -4.325781 16.297010
-0.030241 0.201227 0.039442 -8.562400 -4.125115 16.336467
-0.022236 0.202072 0.039407 -8.588601 -3.923432 16.375893
-0.014215 0.202568 0.039367 -8.606787 -3.721081 16.415280
-0.006131 0.194938 0.037828 -8.616598 -3.526126 16.453139
0.001278 0.194632 0.037760 -8.618984 -3.331314 16.490933
0.008545 0.191667 0.037258 -8.613993 -3.139282 16.528234
0.015666 0.190669 0.037166 -8.601845 -2.948094 16.565446
0.022699 0.189365 0.037065 -8.582620 -2.758058 16.602562
0.029293 0.185648 0.036571 -8.556672 -2.571618 16.639183
0.035961 0.183839 0.036466 -8.524002 -2.386864 16.675701
0.042513 0.181797 0.036362 -8.484723 -2.204038 16.712114
0.048457 0.177824 0.035936 -8.439382 -2.025124 16.748095
0.054658 0.175458 0.035848 -8.387785 -1.848480 16.783986
0.060745 0.172915 0.035765 -8.330043 -1.674291 16.819791
0.066180 0.168909 0.035433 -8.266773 -1.504075 16.855255
0.071980 0.166157 0.035380 -8.197657 -1.336547 16.890660
0.077689 0.163275 0.035340 -8.122786 -1.171832 16.926019
0.082769 0.159283 0.035107 -8.042762 -1.011079 16.961136
0.088230 0.156174 0.035090 -7.957227 -0.853353 16.996233
0.093597 0.152921 0.035081 -7.866278 -0.698808 17.031318
0.098391 0.148840 0.034926 -7.770479 -0.548316 17.066239
0.108537 0.151962 0.036524 -7.664700 -0.394414 17.102763
0.114018 0.147916 0.036531 -7.553387 -0.244484 17.139289
0.119379 0.143706 0.036547 -7.436652 -0.098679 17.175828
0.124398 0.139095 0.036512 -7.314841 0.042569 17.212323
0.135180 0.140122 0.038067 -7.182357 0.185181 17.250383
0.140493 0.134948 0.038088 -7.044481 0.322704 17.288460
0.145716 0.129646 0.038136 -6.901326 0.454994 17.326575
0.156455 0.128536 0.039568 -6.747474 0.586527 17.366133
0.161550 0.122331 0.039598 -6.588430 0.711944 17.405715
0.166576 0.116015 0.039666 -6.424270 0.831134 17.445359
