255.673782 251.028305 0.000000 0.000000 0.000000
255.240692 250.826035 0.000000 0.000000 1.000000
254.795502 250.632690 0.000000 0.000000 2.000000
254.344955 250.448181 0.000000 0.000000 3.000000
253.877243 250.282913 0.000000 0.000000 4.000000
253.412735 250.116928 0.000000 0.000000 5.000000
252.934082 249.980392 0.000000 0.000000 6.000000
252.467850 249.834122 0.000000 0.000000 7.000000
251.982574 249.726929 0.000000 0.000000 8.000000
251.509537 249.603790 0.000000 0.000000 9.000000
251.021179 249.525391 0.000000 0.000000 10.000000
250.544739 249.429596 0.000000 0.000000 11.000000
250.053024 249.377716 0.000000 0.000000 12.000000
249.571365 249.311325 0.000000 0.000000 13.000000
249.080475 249.286850 0.000000 0.000000 14.000000
248.598557 249.250992 0.000000 0.000000 15.000000
248.111755 249.254181 0.000000 0.000000 16.000000
247.633286 249.250229 0.000000 0.000000 17.000000
247.153992 249.280716 0.000000 0.000000 18.000000
246.681839 249.310394 0.000000 0.000000 19.000000
246.213196 249.367172 0.000000 0.000000 20.000000
245.749939 249.432724 0.000000 0.000000 21.000000
245.295746 249.514267 0.000000 0.000000 22.000000
244.844421 249.618790 0.000000 0.000000 23.000000
244.408768 249.723282 0.000000 0.000000 24.000000
243.974945 249.871185 0.000000 0.000000 25.000000
243.562149 249.996826 0.000000 0.000000 26.000000
243.149475 250.161896 0.000000 0.000000 27.000000
242.748352 250.326172 0.000000 0.000000 28.000000
242.360382 250.507492 0.000000 0.000000 29.000000
241.980164 250.725067 0.000000 0.000000 30.000000
241.623306 250.921066 0.000000 0.000000 31.000000
241.271576 251.147583 0.000000 0.000000 32.000000
240.928055 251.391586 0.000000 0.000000 33.000000
240.607880 251.624542 0.000000 0.000000 34.000000
240.306198 251.887680 0.000000 0.000000 35.000000
240.008072 252.172272 0.000000 0.000000 36.000000
239.728516 252.431946 0.000000 0.000000 37.000000
239.472458 252.713791 0.000000 0.000000 38.000000
239.238327 253.017639 0.000000 0.000000 39.000000
239.001282 253.325058 0.000000 0.000000 40.000000
238.792694 253.619293 0.000000 0.000000 41.000000
238.610855 253.933609 0.000000 0.000000 42.000000
238.429382 254.250137 0.000000 0.000000 43.000000
238.270569 254.573990 0.000000 0.000000 44.000000
238.142166 254.910080 0.000000 0.000000 45.000000
238.016418 255.238678 0.000000 0.000000 46.000000
237.911835 255.558304 0.000000 0.000000 47.000000
237.838745 255.889786 0.000000 0.000000 48.000000
237.768356 256.216217 0.000000 0.000000 49.000000
237.716797 256.538696 0.000000 0.000000 50.000000
237.698318 256.865997 0.000000 0.000000 51.000000
237.684921 257.183960 0.000000 0.000000 52.000000
237.684921 257.494476 0.000000 0.000000 53.000000
237.717026 257.808746 0.000000 0.000000 54.000000
237.761932 258.117432 0.000000 0.000000 55.000000
237.808640 258.408936 0.000000 0.000000 56.000000
237.885757 258.700256 0.000000 0.000000 57.000000
237.992111 258.989868 0.000000 0.000000 58.000000
238.080307 259.255554 0.000000 0.000000 59.000000
238.194427 259.518646 0.000000 0.000000 60.000000
238.334656 259.778351 0.000000 0.000000 61.000000
238.493683 260.030792 0.000000 0.000000 62.000000
238.639053 260.259613 0.000000 0.000000 63.000000
238.805405 260.476837 0.000000 0.000000 64.000000
238.994476 260.685669 0.000000 0.000000 65.000000
239.200211 260.892242 0.000000 0.000000 66.000000
239.406570 261.081207 0.000000 0.000000 67.000000
239.613098 261.251312 0.000000 0.000000 68.000000
239.837173 261.407532 0.000000 0.000000 69.000000
240.074173 261.551788 0.000000 0.000000 70.000000
240.316498 261.686981 0.000000 0.000000 71.000000
240.568924 261.804321 0.000000 0.000000 72.000000
240.834702 261.904205 0.000000 0.000000 73.000000
241.107086 261.991974 0.000000 0.000000 74.000000
241.371262 262.068451 0.000000 0.000000 75.000000
241.644958 262.124023 0.000000 0.000000 76.000000
241.933105 262.158447 0.000000 0.000000 77.000000
242.218872 262.187927 0.000000 0.000000 78.000000
242.512711 262.199280 0.000000 0.000000 79.000000
242.820526 262.186066 0.000000 0.000000 80.000000
243.127625 262.159637 0.000000 0.000000 81.000000
243.427872 262.123535 0.000000 0.000000 82.000000
243.739349 262.060120 0.000000 0.000000 83.000000
244.057312 261.974609 0.000000 0.000000 84.000000
244.358398 261.889130 0.000000 0.000000 85.000000
244.668137 261.774963 0.000000 0.000000 86.000000
244.984970 261.632355 0.000000 0.000000 87.000000
245.279495 261.498077 0.000000 0.000000 88.000000
245.582153 261.333710 0.000000 0.000000 89.000000
245.891708 261.137451 0.000000 0.000000 90.000000
246.188782 260.937836 0.000000 0.000000 91.000000
246.480591 260.723541 0.000000 0.000000 92.000000
246.774765 260.478912 0.000000 0.000000 93.000000
247.065186 260.213379 0.000000 0.000000 94.000000
247.340240 259.947144 0.000000 0.000000 95.000000
247.616318 259.656982 0.000000 0.000000 96.000000
247.886032 259.340454 0.000000 0.000000 97.000000
248.140839 259.015686 0.000000 0.000000 98.000000
248.392120 258.687317 0.000000 0.000000 99.000000
248.631378 258.335327 0.000000 0.000000 100.000000
248.857773 257.960815 0.000000 0.000000 101.000000
249.083176 257.587372 0.000000 0.000000 102.000000
249.287186 257.204193 0.000000 0.000000 103.000000
249.486206 256.801544 0.000000 0.000000 104.000000
249.676147 256.388702 0.000000 0.000000 105.000000
249.846146 255.955185 0.000000 0.000000 106.000000
250.020660 255.523544 0.000000 0.000000 107.000000
250.166138 255.081955 0.000000 0.000000 108.000000
250.314316 254.640945 0.000000 0.000000 109.000000
250.438599 254.184128 0.000000 0.000000 110.000000
250.558838 253.720825 0.000000 0.000000 111.000000
250.662521 253.249405 0.000000 0.000000 112.000000
250.755844 252.768890 0.000000 0.000000 113.000000
250.837463 252.287567 0.000000 0.000000 114.000000
250.903351 251.798828 0.000000 0.000000 115.000000
250.960999 251.315186 0.000000 0.000000 116.000000
250.998322 250.825363 0.000000 0.000000 117.000000
251.031799 250.342270 0.000000 0.000000 118.000000
251.040588 249.848907 0.000000 0.000000 119.000000
251.049057 249.362839 0.000000 0.000000 120.000000
251.028702 248.868027 0.000000 0.000000 121.000000
251.011368 248.382690 0.000000 0.000000 122.000000
250.961792 247.890625 0.000000 0.000000 123.000000
250.919540 247.410538 0.000000 0.000000 124.000000
250.839798 246.924240 0.000000 0.000000 125.000000
250.772583 246.450302 0.000000 0.000000 126.000000
250.660507 245.968658 0.000000 0.000000 127.000000
250.568527 245.501968 0.000000 0.000000 128.000000
250.427078 245.030884 0.000000 0.000000 129.000000
250.306366 244.576141 0.000000 0.000000 130.000000
250.142181 244.124176 0.000000 0.000000 131.000000
249.984116 243.685776 0.000000 0.000000 132.000000
249.806763 243.253418 0.000000 0.000000 133.000000
249.613831 242.828262 0.000000 0.000000 134.000000
249.417633 242.418808 0.000000 0.000000 135.000000
249.180344 242.017532 0.000000 0.000000 136.000000
248.965210 241.635956 0.000000 0.000000 137.000000
248.723633 241.255203 0.000000 0.000000 138.000000
248.465317 240.889389 0.000000 0.000000 139.000000
248.211716 240.547318 0.000000 0.000000 140.000000
247.928253 240.217743 0.000000 0.000000 141.000000
247.642242 239.889938 0.000000 0.000000 142.000000
247.359802 239.588745 0.000000 0.000000 143.000000
247.049393 239.310349 0.000000 0.000000 144.000000
246.728119 239.029053 0.000000 0.000000 145.000000
246.422440 238.773071 0.000000 0.000000 146.000000
246.097443 238.545029 0.000000 0.000000 147.000000
245.765182 238.319321 0.000000 0.000000 148.000000
245.423416 238.112961 0.000000 0.000000 149.000000
245.074493 237.938217 0.000000 0.000000 150.000000
244.739227 237.762817 0.000000 0.000000 151.000000
244.398239 237.612778 0.000000 0.000000 152.000000
244.042496 237.496567 0.000000 0.000000 153.000000
243.695206 237.373306 0.000000 0.000000 154.000000
243.344849 237.280487 0.000000 0.000000 155.000000
242.987015 237.221863 0.000000 0.000000 156.000000
242.645065 237.150421 0.000000 0.000000 157.000000
242.296524 237.114792 0.000000 0.000000 158.000000
241.944473 237.106674 0.000000 0.000000 159.000000
241.610931 237.090256 0.000000 0.000000 160.000000
241.274643 237.109360 0.000000 0.000000 161.000000
240.938065 237.153275 0.000000 0.000000 162.000000
240.621857 237.188065 0.000000 0.000000 163.000000
